ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		50039			
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			49376			
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			94863			
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		97813			
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			4330			
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		2482			
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			2552			
11/3/2020	12	0	0	70	OTTAWA	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		3	W		
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2330			
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			2382			
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			4512			
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		4674			
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			169			
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		185			
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			108			
11/3/2020	12	0	0	71	PRESQUE ISLE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		4119			
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			4271			
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			8382			
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		8569			
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			299			
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		338			
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			220			
11/3/2020	12	0	0	72	ROSCOMMON	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		43961			
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			44058			
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			41514			
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		42928			
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			2122			
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		2079			
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			1456			
11/3/2020	12	0	0	73	SAGINAW	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		25038			
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			25644			
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			48144			
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		50264			
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			2298			
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		2364			
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			1629			
11/3/2020	12	0	0	74	ST. CLAIR	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		7229			
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			7400			
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			15895			
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		16190			
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			784			
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		843			
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			529			
11/3/2020	12	0	0	75	ST. JOSEPH	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		4807			
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			4933			
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			14068			
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		14352			
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			473			
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		551			
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			290			
11/3/2020	12	0	0	76	SANILAC	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1264			
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			1300			
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			2356			
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		2450			
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			97			
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		130			
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			60			
11/3/2020	12	0	0	77	SCHOOLCRAFT	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		12197			
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			12417			
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			19513			
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		19880			
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			1004			
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		1028			
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			671			
11/3/2020	12	0	0	78	SHIAWASSEE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		7180			
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			7471			
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			17520			
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		17796			
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			636			
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		789			
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			420			
11/3/2020	12	0	0	79	TUSCOLA	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		1	W		
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		13357			
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			13465			
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			19037			
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		19621			
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			1034			
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		1008			
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			724			
11/3/2020	12	0	0	80	VAN BUREN	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		133618			
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			133355			
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			51698			
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		53122			
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			4204			
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		2512			
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			5565			
11/3/2020	12	0	0	81	WASHTENAW	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		15	W		
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		530455			
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			530636			
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			221399			
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		230708			
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			16039			
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		15599			
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			14692			
11/3/2020	12	0	0	82	WAYNE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		3	W		
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		4640			
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			4668			
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			10656			
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		10838			
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			513			
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		438			
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			330			
11/3/2020	12	0	0	83	WEXFORD	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	13	0	0	1	ALCONA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1115			
11/3/2020	13	0	0	1	ALCONA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			1754			
11/3/2020	13	0	0	1	ALCONA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		2338			
11/3/2020	13	0	0	1	ALCONA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		424			
11/3/2020	13	0	0	1	ALCONA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		326			
11/3/2020	13	0	0	1	ALCONA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			1344			
11/3/2020	13	0	0	1	ALCONA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		1239			
11/3/2020	13	0	0	2	ALGER	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		721			
11/3/2020	13	0	0	2	ALGER	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			1150			
11/3/2020	13	0	0	2	ALGER	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		2047			
11/3/2020	13	0	0	2	ALGER	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		304			
11/3/2020	13	0	0	2	ALGER	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		234			
11/3/2020	13	0	0	2	ALGER	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			895			
11/3/2020	13	0	0	2	ALGER	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		1003			
11/3/2020	13	0	0	3	ALLEGAN	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		6647			
11/3/2020	13	0	0	3	ALLEGAN	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			20395			
11/3/2020	13	0	0	3	ALLEGAN	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		25594			
11/3/2020	13	0	0	3	ALLEGAN	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		3947			
11/3/2020	13	0	0	3	ALLEGAN	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		3214			
11/3/2020	13	0	0	3	ALLEGAN	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			16273			
11/3/2020	13	0	0	3	ALLEGAN	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		15544			
11/3/2020	13	0	0	4	ALPENA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		2600			
11/3/2020	13	0	0	4	ALPENA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519802	Kelly	Mary			4047			
11/3/2020	13	0	0	4	ALPENA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	515711	McCormack	Bridget	Mary		6655			
11/3/2020	13	0	0	4	ALPENA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519848	Morgan	Kerry	Lee		1121			
11/3/2020	13	0	0	4	ALPENA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519785	Nepton	Katherine	Mary		809			
11/3/2020	13	0	0	4	ALPENA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519794	Swartzle	Brock			3103			
11/3/2020	13	0	0	4	ALPENA	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519388	Welch	Elizabeth	M.		2939			
11/3/2020	13	0	0	5	ANTRIM	Justice of Supreme Court 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519814	Hubbard	Susan	L.		1508			
