"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"41-01","","200","164","99","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","0"
"41-01","","200","164","99","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","0","1"
"41-01","","200","164","99","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","15","38"
"41-01","","200","164","99","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","1"
"41-01","","200","164","99","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","0","45"
"41-01","","200","164","99","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","14","33"
"41-01","","200","164","99","1","8","State Senator, Dist 19","","24","(D) CABANILLA ARAKAWA, Rida","","C","0","0","34"
"41-01","","200","164","99","1","8","State Senator, Dist 19","","25","(R) FEVELLA, Kurt","","C","0","14","49"
"41-01","","200","164","99","1","38","State Representative, Dist 41","","90","(R) ALCOS, David (Bradda)","","C","0","15","39"
"41-01","","200","164","99","1","38","State Representative, Dist 41","","91","(D) LOPRESTI, Matthew S. (Matt)","","C","0","0","44"
"41-01","","200","164","99","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","4","39"
"41-01","","200","164","99","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","3","36"
"41-01","","200","164","99","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","6","42"
"41-01","","200","164","99","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","0","31"
"41-01","","200","164","99","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","4","32"
"41-01","","200","164","99","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","4","46"
"41-01","","200","164","99","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","1","41"
"41-01","","200","164","99","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","14","42"
"41-01","","200","164","99","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","2","43"
"41-01","","200","164","99","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","12","38"
"41-01","","200","164","99","1","66","Councilmember, Dist IX, City and County of Honolulu","","159","ESPERO, Will","","C","0","3","27"
"41-01","","200","164","99","1","66","Councilmember, Dist IX, City and County of Honolulu","","160","TULBA, Augusto E. (AugieT)","","C","0","12","55"
"41-01","","200","164","99","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","6","65"
"41-01","","200","164","99","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","9","15"
"41-01","","200","164","99","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","1","51"
"41-01","","200","164","99","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","14","29"
"41-01","","200","164","99","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","2","37"
"41-01","","200","164","99","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","13","42"
"41-01","","200","164","99","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","2","43"
"41-01","","200","164","99","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","13","37"
"41-02","","201","8199","5846","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","2","11"
"41-02","","201","8199","5846","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","95","2903"
"41-02","","201","8199","5846","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","3","21"
"41-02","","201","8199","5846","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","4","66"
"41-02","","201","8199","5846","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","417","2285"
"41-02","","201","8199","5846","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","8"
"41-02","","201","8199","5846","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","111","2944"
"41-02","","201","8199","5846","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","391","1937"
"41-02","","201","8199","5846","1","8","State Senator, Dist 19","","24","(D) CABANILLA ARAKAWA, Rida","","C","0","87","2208"
"41-02","","201","8199","5846","1","8","State Senator, Dist 19","","25","(R) FEVELLA, Kurt","","C","0","410","2929"
"41-02","","201","8199","5846","1","38","State Representative, Dist 41","","90","(R) ALCOS, David (Bradda)","","C","0","402","2394"
"41-02","","201","8199","5846","1","38","State Representative, Dist 41","","91","(D) LOPRESTI, Matthew S. (Matt)","","C","0","100","2665"
"41-02","","201","8199","5846","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","248","2385"
"41-02","","201","8199","5846","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","145","1358"
"41-02","","201","8199","5846","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","242","2098"
"41-02","","201","8199","5846","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","143","1520"
"41-02","","201","8199","5846","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","226","1927"
"41-02","","201","8199","5846","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","182","1941"
"41-02","","201","8199","5846","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","113","1913"
"41-02","","201","8199","5846","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","365","3252"
"41-02","","201","8199","5846","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","182","2293"
"41-02","","201","8199","5846","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","286","2710"
"41-02","","201","8199","5846","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","374","4197"
"41-02","","201","8199","5846","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","110","785"
"41-02","","201","8199","5846","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","273","2987"
"41-02","","201","8199","5846","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","199","1852"
"41-02","","201","8199","5846","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","222","2372"
"41-02","","201","8199","5846","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","250","2493"
"41-02","","201","8199","5846","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","269","2667"
"41-02","","201","8199","5846","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","199","2157"
"41-03","","202","5145","3400","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","8"
"41-03","","202","5145","3400","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","34","1738"
"41-03","","202","5145","3400","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","23"
"41-03","","202","5145","3400","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","1","34"
"41-03","","202","5145","3400","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","149","1383"
"41-03","","202","5145","3400","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","9"
"41-03","","202","5145","3400","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","50","1976"
"41-03","","202","5145","3400","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","133","982"
"41-03","","202","5145","3400","1","8","State Senator, Dist 19","","24","(D) CABANILLA ARAKAWA, Rida","","C","0","33","1457"
"41-03","","202","5145","3400","1","8","State Senator, Dist 19","","25","(R) FEVELLA, Kurt","","C","0","148","1649"
"41-03","","202","5145","3400","1","38","State Representative, Dist 41","","90","(R) ALCOS, David (Bradda)","","C","0","149","1391"
"41-03","","202","5145","3400","1","38","State Representative, Dist 41","","91","(D) LOPRESTI, Matthew S. (Matt)","","C","0","32","1671"
"41-03","","202","5145","3400","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","93","1623"
"41-03","","202","5145","3400","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","59","869"
"41-03","","202","5145","3400","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","95","1241"
"41-03","","202","5145","3400","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","55","1111"
"41-03","","202","5145","3400","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","80","1289"
"41-03","","202","5145","3400","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","73","1239"
"41-03","","202","5145","3400","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","45","1227"
"41-03","","202","5145","3400","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","130","1930"
"41-03","","202","5145","3400","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","60","1495"
"41-03","","202","5145","3400","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","110","1551"
"41-03","","202","5145","3400","1","66","Councilmember, Dist IX, City and County of Honolulu","","159","ESPERO, Will","","C","0","50","1544"
"41-03","","202","5145","3400","1","66","Councilmember, Dist IX, City and County of Honolulu","","160","TULBA, Augusto E. (AugieT)","","C","0","124","1566"
"41-03","","202","5145","3400","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","129","2357"
"41-03","","202","5145","3400","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","43","598"
"41-03","","202","5145","3400","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","89","1879"
"41-03","","202","5145","3400","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","80","994"
"41-03","","202","5145","3400","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","71","1467"
"41-03","","202","5145","3400","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","97","1416"
"41-03","","202","5145","3400","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","95","1742"
"41-03","","202","5145","3400","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","73","1124"
"41-04","","203","795","503","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","2"
"41-04","","203","795","503","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","4","255"
"41-04","","203","795","503","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","2"
"41-04","","203","795","503","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","0","2"
"41-04","","203","795","503","1","1","President and Vice President","","5","(R) TRUMP / PENCE","","C","0","25","207"
"41-04","","203","795","503","1","1","President and Vice President","","6","(AS) PIERCE / BALLARD","","C","0","0","1"
"41-04","","203","795","503","1","2","U.S. Representative, Dist I","","7","(D) CASE, Ed","","C","0","8","323"
"41-04","","203","795","503","1","2","U.S. Representative, Dist I","","8","(R) CURTIS, Ron","","C","0","20","123"
"41-04","","203","795","503","1","9","State Senator, Dist 20","","26","(L) BONOAN, Feena M.","","C","0","17","98"
"41-04","","203","795","503","1","9","State Senator, Dist 20","","27","(D) GABBARD, Mike","","C","0","11","355"
"41-04","","203","795","503","1","38","State Representative, Dist 41","","90","(R) ALCOS, David (Bradda)","","C","0","22","216"
"41-04","","203","795","503","1","38","State Representative, Dist 41","","91","(D) LOPRESTI, Matthew S. (Matt)","","C","0","6","245"
"41-04","","203","795","503","1","46","Hawaii Resident Trustee","","109","LINDSEY, Keola","","C","0","14","244"
"41-04","","203","795","503","1","46","Hawaii Resident Trustee","","110","MANGAUIL, Lanakila","","C","0","12","139"
"41-04","","203","795","503","1","47","Molokai Resident Trustee","","111","ALAPA, Luana","","C","0","19","200"
"41-04","","203","795","503","1","47","Molokai Resident Trustee","","112","MACHADO, Colette (Piipii)","","C","0","5","156"
"41-04","","203","795","503","1","48","At-Large Trustee","","113","AKINA, Keli'i","","C","0","13","186"
"41-04","","203","795","503","1","48","At-Large Trustee","","114","SOUZA, Keoni","","C","0","13","200"
"41-04","","203","795","503","1","62","Mayor, City and County of Honolulu","","151","AMEMIYA, Keith","","C","0","5","210"
"41-04","","203","795","503","1","62","Mayor, City and County of Honolulu","","152","BLANGIARDI, Rick","","C","0","24","250"
"41-04","","203","795","503","1","63","Prosecuting Attorney, City and County of Honolulu","","153","ALM, Steve","","C","0","10","214"
"41-04","","203","795","503","1","63","Prosecuting Attorney, City and County of Honolulu","","154","KAU, Megan","","C","0","18","225"
"41-04","","203","795","503","1","66","Councilmember, Dist IX, City and County of Honolulu","","159","ESPERO, Will","","C","0","5","233"
"41-04","","203","795","503","1","66","Councilmember, Dist IX, City and County of Honolulu","","160","TULBA, Augusto E. (AugieT)","","C","0","23","225"
"41-04","","203","795","503","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","219","YES","","C","0","18","350"
"41-04","","203","795","503","1","96","HONOLULU: Term Limits for Prosecuting Attorney","","220","NO","","C","0","10","93"
"41-04","","203","795","503","1","97","HONOLULU: Youth Commission","","221","YES","","C","0","16","300"
"41-04","","203","795","503","1","97","HONOLULU: Youth Commission","","222","NO","","C","0","10","127"
"41-04","","203","795","503","1","98","HONOLULU: Ethics Commission Budget","","223","YES","","C","0","14","238"
"41-04","","203","795","503","1","98","HONOLULU: Ethics Commission Budget","","224","NO","","C","0","14","195"
"41-04","","203","795","503","1","99","HONOLULU: Ethics Commission Staff","","225","YES","","C","0","11","281"
"41-04","","203","795","503","1","99","HONOLULU: Ethics Commission Staff","","226","NO","","C","0","16","145"
"41-05","","204","5166","3641","1","1","President and Vice President","","1","(C) BLANKENSHIP / MOHR","","C","0","0","6"
"41-05","","204","5166","3641","1","1","President and Vice President","","2","(D) BIDEN / HARRIS","","C","0","43","1818"
"41-05","","204","5166","3641","1","1","President and Vice President","","3","(G) HAWKINS / WALKER","","C","0","0","15"
"41-05","","204","5166","3641","1","1","President and Vice President","","4","(L) JORGENSEN / COHEN","","C","0","3","36"
