elec_date,county,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes,race_county_owner
11/3/2020,"TULSA","TULSA COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,262,262,1,"FOR THE PROPOSAL - YES",,36536,7042,68063,111641,,
11/3/2020,"TULSA","TULSA COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,262,262,2,"AGAINST THE PROPOSAL - NO",,22377,5874,119023,147274,,
11/3/2020,"TULSA","TULSA COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,262,262,1,"FOR THE PROPOSAL - YES",,28214,5833,81678,115725,,
11/3/2020,"TULSA","TULSA COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,262,262,2,"AGAINST THE PROPOSAL - NO",,30146,6859,102273,139278,,
11/3/2020,"TULSA","CITY OF TULSA",47206,"FOR COUNCIL DISTRICT 5  CITY OF TULSA",,20,20,1,"MYKEY ARTHRELL",,2020,392,4566,6978,TULSA
11/3/2020,"TULSA","CITY OF TULSA",47206,"FOR COUNCIL DISTRICT 5  CITY OF TULSA",,20,20,2,"CASS FAHLER",,994,320,5317,6631,TULSA
11/3/2020,"TULSA","CITY OF TULSA",47207,"FOR COUNCIL DISTRICT 6  CITY OF TULSA",,17,17,1,"CONNIE DODSON",,1606,404,6309,8319,TULSA
11/3/2020,"TULSA","CITY OF TULSA",47207,"FOR COUNCIL DISTRICT 6  CITY OF TULSA",,17,17,2,"CHRISTIAN BENGEL",,685,224,4056,4965,TULSA
11/3/2020,"TULSA","CITY OF TULSA",47208,"FOR COUNCIL DISTRICT 7  CITY OF TULSA",,21,21,1,"LORI DECTER WRIGHT",,2940,631,5525,9096,TULSA
11/3/2020,"TULSA","CITY OF TULSA",47208,"FOR COUNCIL DISTRICT 7  CITY OF TULSA",,21,21,2,"JUSTIN VAN KIRK",,1147,377,5959,7483,TULSA
11/3/2020,"WAGONER","WAGONER COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,32,32,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,2043,4680,19442,26165,,
11/3/2020,"WAGONER","WAGONER COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,32,32,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,59,47,397,503,,
11/3/2020,"WAGONER","WAGONER COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,32,32,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,2254,1629,4581,8464,,
11/3/2020,"WAGONER","WAGONER COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,32,32,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,12,7,45,64,,
11/3/2020,"WAGONER","WAGONER COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,32,32,5,"KANYE WEST | MICHELLE TIDBALL",IND,15,7,74,96,,
11/3/2020,"WAGONER","WAGONER COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,32,32,6,"BROCK PIERCE | KARLA BALLARD",IND,6,4,36,46,,
11/3/2020,"WAGONER","WAGONER COUNTY",10002,"FOR CORPORATION COMMISSIONER",,32,32,1,"TODD HIETT",REP,2582,4887,19726,27195,,
11/3/2020,"WAGONER","WAGONER COUNTY",10002,"FOR CORPORATION COMMISSIONER",,32,32,2,"TODD HAGOPIAN",LIB,1375,1087,3810,6272,,
11/3/2020,"WAGONER","WAGONER COUNTY",10003,"FOR UNITED STATES SENATOR",,32,32,1,"JIM INHOFE",REP,1997,4516,18350,24863,,
11/3/2020,"WAGONER","WAGONER COUNTY",10003,"FOR UNITED STATES SENATOR",,32,32,2,"ROBERT MURPHY",LIB,76,83,617,776,,
11/3/2020,"WAGONER","WAGONER COUNTY",10003,"FOR UNITED STATES SENATOR",,32,32,3,"ABBY BROYLES",DEM,2221,1678,4952,8851,,
11/3/2020,"WAGONER","WAGONER COUNTY",10003,"FOR UNITED STATES SENATOR",,32,32,4,"JOAN FARR",IND,62,61,407,530,,
11/3/2020,"WAGONER","WAGONER COUNTY",10003,"FOR UNITED STATES SENATOR",,32,32,5,"A. D. NESBIT",IND,32,26,188,246,,
11/3/2020,"WAGONER","WAGONER COUNTY",10004,"FOR UNITED STATES REPRESENTATIVE DISTRICT 01",,32,32,1,"KEVIN HERN",REP,2284,4851,19853,26988,,
11/3/2020,"WAGONER","WAGONER COUNTY",10004,"FOR UNITED STATES REPRESENTATIVE DISTRICT 01",,32,32,2,"KOJO ASAMOA-CAESAR",DEM,1891,1362,3726,6979,,
11/3/2020,"WAGONER","WAGONER COUNTY",10004,"FOR UNITED STATES REPRESENTATIVE DISTRICT 01",,32,32,3,"EVELYN L. ROGERS",IND,186,135,851,1172,,
11/3/2020,"WAGONER","WAGONER COUNTY",10056,"FOR STATE REPRESENTATIVE DISTRICT 23",,1,1,1,"TERRY O'DONNELL",REP,44,39,515,598,,
11/3/2020,"WAGONER","WAGONER COUNTY",10056,"FOR STATE REPRESENTATIVE DISTRICT 23",,1,1,2,"SUSAN CARLE YOUNG",DEM,48,22,159,229,,
11/3/2020,"WAGONER","WAGONER COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,32,32,1,"YES",,2565,4084,16098,22747,,
11/3/2020,"WAGONER","WAGONER COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,32,32,2,"NO",,1389,1497,5803,8689,,
11/3/2020,"WAGONER","WAGONER COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,32,32,1,"YES",,2829,3861,15033,21723,,
11/3/2020,"WAGONER","WAGONER COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,32,32,2,"NO",,1143,1754,6955,9852,,
11/3/2020,"WAGONER","WAGONER COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,32,32,1,"YES",,2562,3931,15553,22046,,
11/3/2020,"WAGONER","WAGONER COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,32,32,2,"NO",,1378,1615,6227,9220,,
11/3/2020,"WAGONER","WAGONER COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,32,32,1,"YES",,2576,3933,15554,22063,,
11/3/2020,"WAGONER","WAGONER COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,32,32,2,"NO",,1360,1601,6234,9195,,
11/3/2020,"WAGONER","WAGONER COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,32,32,1,"YES",,2567,3833,15326,21726,,
11/3/2020,"WAGONER","WAGONER COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,32,32,2,"NO",,1340,1657,6346,9343,,
11/3/2020,"WAGONER","WAGONER COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,32,32,1,"YES",,2810,3655,14246,20711,,
11/3/2020,"WAGONER","WAGONER COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,32,32,2,"NO",,1102,1825,7387,10314,,
11/3/2020,"WAGONER","WAGONER COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,32,32,1,"YES",,2833,3674,14343,20850,,
11/3/2020,"WAGONER","WAGONER COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,32,32,2,"NO",,1056,1788,7220,10064,,
11/3/2020,"WAGONER","WAGONER COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,32,32,1,"YES",,2558,3582,14087,20227,,
11/3/2020,"WAGONER","WAGONER COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,32,32,2,"NO",,1330,1889,7511,10730,,
11/3/2020,"WAGONER","WAGONER COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,32,32,1,"FOR THE PROPOSAL - YES",,2198,1575,5491,9264,,
11/3/2020,"WAGONER","WAGONER COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,32,32,2,"AGAINST THE PROPOSAL - NO",,2079,4632,18635,25346,,
11/3/2020,"WAGONER","WAGONER COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,32,32,1,"FOR THE PROPOSAL - YES",,1941,2456,9253,13650,,
11/3/2020,"WAGONER","WAGONER COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,32,32,2,"AGAINST THE PROPOSAL - NO",,2310,3608,14444,20362,,
11/3/2020,"WAGONER","CITY OF TULSA",47207,"FOR COUNCIL DISTRICT 6  CITY OF TULSA",,2,2,1,"CONNIE DODSON",,3,2,9,14,WAGONER
11/3/2020,"WAGONER","CITY OF TULSA",47207,"FOR COUNCIL DISTRICT 6  CITY OF TULSA",,2,2,2,"CHRISTIAN BENGEL",,3,1,3,7,WAGONER
11/3/2020,"WAGONER","ROLLING HILLS FIRE",60731,"FOR BOARD MEMBER BOARD OF DIRECTORS  ROLLING HILLS FIRE",,3,3,1,"RENEE HILLHOUSE",,145,182,693,1020,WAGONER
11/3/2020,"WAGONER","ROLLING HILLS FIRE",60731,"FOR BOARD MEMBER BOARD OF DIRECTORS  ROLLING HILLS FIRE",,3,3,2,"RON WHITELOCK",,67,72,454,593,WAGONER
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,23,23,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,1357,2088,13631,17076,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,23,23,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,79,40,326,445,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,23,23,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,1736,928,3126,5790,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,23,23,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,9,5,44,58,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,23,23,5,"KANYE WEST | MICHELLE TIDBALL",IND,7,7,76,90,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,23,23,6,"BROCK PIERCE | KARLA BALLARD",IND,10,2,30,42,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10002,"FOR CORPORATION COMMISSIONER",,23,23,1,"TODD HIETT",REP,1852,2265,13955,18072,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10002,"FOR CORPORATION COMMISSIONER",,23,23,2,"TODD HAGOPIAN",LIB,980,584,2607,4171,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10003,"FOR UNITED STATES SENATOR",,23,23,1,"JIM INHOFE",REP,1376,2056,12985,16417,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10003,"FOR UNITED STATES SENATOR",,23,23,2,"ROBERT MURPHY",LIB,59,61,469,589,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10003,"FOR UNITED STATES SENATOR",,23,23,3,"ABBY BROYLES",DEM,1701,910,3287,5898,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10003,"FOR UNITED STATES SENATOR",,23,23,4,"JOAN FARR",IND,46,30,317,393,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10003,"FOR UNITED STATES SENATOR",,23,23,5,"A. D. NESBIT",IND,24,8,116,148,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10004,"FOR UNITED STATES REPRESENTATIVE DISTRICT 01",,23,23,1,"KEVIN HERN",REP,1549,2184,13950,17683,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10004,"FOR UNITED STATES REPRESENTATIVE DISTRICT 01",,23,23,2,"KOJO ASAMOA-CAESAR",DEM,1471,806,2523,4800,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10004,"FOR UNITED STATES REPRESENTATIVE DISTRICT 01",,23,23,3,"EVELYN L. ROGERS",IND,153,67,644,864,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10044,"FOR STATE REPRESENTATIVE DISTRICT 11",,10,10,1,"WENDI STEARMAN",REP,909,1319,6137,8365,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",10044,"FOR STATE REPRESENTATIVE DISTRICT 11",,10,10,2,"EMILIE TINDLE",DEM,1251,770,2405,4426,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,23,23,1,"YES",,2079,2146,12484,16709,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,23,23,2,"NO",,810,570,3232,4612,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,23,23,1,"YES",,2118,1962,11336,15416,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,23,23,2,"NO",,748,739,4324,5811,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,23,23,1,"YES",,1962,1982,11572,15516,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,23,23,2,"NO",,877,677,3935,5489,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,23,23,1,"YES",,2003,2029,11651,15683,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,23,23,2,"NO",,820,616,3795,5231,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,23,23,1,"YES",,1990,1991,11386,15367,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,23,23,2,"NO",,829,651,3946,5426,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,23,23,1,"YES",,2101,1895,10606,14602,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,23,23,2,"NO",,720,746,4702,6168,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,23,23,1,"YES",,2141,1932,10700,14773,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,23,23,2,"NO",,681,698,4583,5962,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,23,23,1,"YES",,1967,1846,10572,14385,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,23,23,2,"NO",,853,784,4729,6366,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,23,23,1,"FOR THE PROPOSAL - YES",,1731,1013,4548,7292,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,23,23,2,"AGAINST THE PROPOSAL - NO",,1363,1980,12380,15723,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,23,23,1,"FOR THE PROPOSAL - YES",,1452,1355,7264,10071,,
11/3/2020,"WASHINGTON","WASHINGTON COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,23,23,2,"AGAINST THE PROPOSAL - NO",,1637,1596,9470,12703,,
11/3/2020,"WASHINGTON","CITY OF BARTLESVILLE",47402,"FOR COUNCILMEMBER WARD 2  CITY OF BARTLESVILLE",,5,5,1,"PAUL STUART",,607,525,1417,2549,WASHINGTON
11/3/2020,"WASHINGTON","CITY OF BARTLESVILLE",47402,"FOR COUNCILMEMBER WARD 2  CITY OF BARTLESVILLE",,5,5,2,"JASON A. HERR",,231,372,1079,1682,WASHINGTON
11/3/2020,"WASHINGTON","CITY OF BARTLESVILLE",47403,"FOR COUNCILMEMBER WARD 3  CITY OF BARTLESVILLE",,4,4,1,"JAMES S. CURD JR.",,240,334,1299,1873,WASHINGTON
11/3/2020,"WASHINGTON","CITY OF BARTLESVILLE",47403,"FOR COUNCILMEMBER WARD 3  CITY OF BARTLESVILLE",,4,4,2,"ERIK TERWEY",,169,135,450,754,WASHINGTON
11/3/2020,"WASHITA","WASHITA COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,214,544,3328,4086,,
11/3/2020,"WASHITA","WASHITA COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,4,10,45,59,,
11/3/2020,"WASHITA","WASHITA COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,100,101,397,598,,
11/3/2020,"WASHITA","WASHITA COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,1,1,9,11,,
11/3/2020,"WASHITA","WASHITA COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,5,"KANYE WEST | MICHELLE TIDBALL",IND,0,0,14,14,,
11/3/2020,"WASHITA","WASHITA COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,12,12,6,"BROCK PIERCE | KARLA BALLARD",IND,1,2,6,9,,
11/3/2020,"WASHITA","WASHITA COUNTY",10002,"FOR CORPORATION COMMISSIONER",,12,12,1,"TODD HIETT",REP,242,542,3333,4117,,
11/3/2020,"WASHITA","WASHITA COUNTY",10002,"FOR CORPORATION COMMISSIONER",,12,12,2,"TODD HAGOPIAN",LIB,54,76,357,487,,
11/3/2020,"WASHITA","WASHITA COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,1,"JIM INHOFE",REP,209,520,3158,3887,,
11/3/2020,"WASHITA","WASHITA COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,2,"ROBERT MURPHY",LIB,3,15,80,98,,
11/3/2020,"WASHITA","WASHITA COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,3,"ABBY BROYLES",DEM,103,107,492,702,,
11/3/2020,"WASHITA","WASHITA COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,4,"JOAN FARR",IND,3,13,45,61,,
11/3/2020,"WASHITA","WASHITA COUNTY",10003,"FOR UNITED STATES SENATOR",,12,12,5,"A. D. NESBIT",IND,4,1,19,24,,
11/3/2020,"WASHITA","WASHITA COUNTY",10006,"FOR UNITED STATES REPRESENTATIVE DISTRICT 03",,12,12,1,"FRANK D. LUCAS",REP,230,573,3426,4229,,
11/3/2020,"WASHITA","WASHITA COUNTY",10006,"FOR UNITED STATES REPRESENTATIVE DISTRICT 03",,12,12,2,"ZOE MIDYETT",DEM,89,80,357,526,,
11/3/2020,"WASHITA","WASHITA COUNTY",10088,"FOR STATE REPRESENTATIVE DISTRICT 55",,12,12,1,"TODD RUSS",REP,207,508,3047,3762,,
11/3/2020,"WASHITA","WASHITA COUNTY",10088,"FOR STATE REPRESENTATIVE DISTRICT 55",,12,12,2,"AUSTIN GIPSON-BLACK",DEM,113,144,730,987,,
11/3/2020,"WASHITA","WASHITA COUNTY",10363,"FOR COUNTY COURT CLERK",,12,12,1,"LYNDA VERMILLION",REP,186,347,2528,3061,WASHITA
11/3/2020,"WASHITA","WASHITA COUNTY",10363,"FOR COUNTY COURT CLERK",,12,12,2,"KIM BATT",DEM,129,307,1243,1679,WASHITA
11/3/2020,"WASHITA","WASHITA COUNTY",10440,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",,5,5,1,"LEO GOERINGER",REP,65,170,864,1099,WASHITA
11/3/2020,"WASHITA","WASHITA COUNTY",10440,"FOR COUNTY COMMISSIONER DISTRICT NO. 2",,5,5,2,"STEPHEN TAYLOR",DEM,27,59,310,396,WASHITA
11/3/2020,"WASHITA","WASHITA COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,12,12,1,"YES",,193,424,2462,3079,,
11/3/2020,"WASHITA","WASHITA COUNTY",20001,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,12,12,2,"NO",,84,164,998,1246,,
11/3/2020,"WASHITA","WASHITA COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,12,12,1,"YES",,186,432,2408,3026,,
11/3/2020,"WASHITA","WASHITA COUNTY",20006,"SUPREME COURT DISTRICT 6 - TOM COLBERT",,12,12,2,"NO",,92,164,1080,1336,,
11/3/2020,"WASHITA","WASHITA COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,12,12,1,"YES",,197,445,2495,3137,,
11/3/2020,"WASHITA","WASHITA COUNTY",20009,"SUPREME COURT DISTRICT 9 - RICHARD B. DARBY",,12,12,2,"NO",,84,146,978,1208,,
11/3/2020,"WASHITA","WASHITA COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,12,12,1,"YES",,194,426,2428,3048,,
11/3/2020,"WASHITA","WASHITA COUNTY",20011,"COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON",,12,12,2,"NO",,81,164,1022,1267,,
11/3/2020,"WASHITA","WASHITA COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,12,12,1,"YES",,198,427,2466,3091,,
11/3/2020,"WASHITA","WASHITA COUNTY",20012,"COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN",,12,12,2,"NO",,80,158,987,1225,,
11/3/2020,"WASHITA","WASHITA COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,12,12,1,"YES",,179,405,2239,2823,,
11/3/2020,"WASHITA","WASHITA COUNTY",20016,"COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN",,12,12,2,"NO",,97,179,1202,1478,,
11/3/2020,"WASHITA","WASHITA COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,12,12,1,"YES",,181,407,2227,2815,,
11/3/2020,"WASHITA","WASHITA COUNTY",20017,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES",,12,12,2,"NO",,94,174,1206,1474,,
11/3/2020,"WASHITA","WASHITA COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,12,12,1,"YES",,181,402,2255,2838,,
11/3/2020,"WASHITA","WASHITA COUNTY",20018,"COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP",,12,12,2,"NO",,97,182,1185,1464,,
11/3/2020,"WASHITA","WASHITA COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,12,12,1,"FOR THE PROPOSAL - YES",,135,179,815,1129,,
11/3/2020,"WASHITA","WASHITA COUNTY",30001,"STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421",,12,12,2,"AGAINST THE PROPOSAL - NO",,174,462,2904,3540,,
11/3/2020,"WASHITA","WASHITA COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,12,12,1,"FOR THE PROPOSAL - YES",,120,261,1386,1767,,
11/3/2020,"WASHITA","WASHITA COUNTY",30002,"STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375",,12,12,2,"AGAINST THE PROPOSAL - NO",,188,370,2276,2834,,
11/3/2020,"WASHITA","CITY OF CLINTON",42004,"FOR MAYOR  CITY OF CLINTON",,1,1,1,"MUSTAFA SAMI",,0,0,0,0,WASHITA
11/3/2020,"WASHITA","CITY OF CLINTON",42004,"FOR MAYOR  CITY OF CLINTON",,1,1,2,"PAUL L BROWN",,0,0,0,0,WASHITA
11/3/2020,"WASHITA","CITY OF CLINTON",42004,"FOR MAYOR  CITY OF CLINTON",,1,1,3,"DAVID BERRONG",,0,0,0,0,WASHITA
11/3/2020,"WOODS","WOODS COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,6,6,1,"DONALD J. TRUMP | MICHAEL R. PENCE",REP,156,959,1878,2993,,
11/3/2020,"WOODS","WOODS COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,6,6,2,"JO JORGENSEN | JEREMY SPIKE COHEN",LIB,4,16,46,66,,
11/3/2020,"WOODS","WOODS COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,6,6,3,"JOSEPH R. BIDEN | KAMALA D. HARRIS",DEM,120,238,233,591,,
11/3/2020,"WOODS","WOODS COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,6,6,4,"JADE SIMMONS | CLAUDELIAH J. ROZE",IND,1,3,6,10,,
11/3/2020,"WOODS","WOODS COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,6,6,5,"KANYE WEST | MICHELLE TIDBALL",IND,2,1,9,12,,
11/3/2020,"WOODS","WOODS COUNTY",10001,"FOR ELECTORS FOR PRESIDENT AND VICE PRESIDENT",,6,6,6,"BROCK PIERCE | KARLA BALLARD",IND,1,1,4,6,,
11/3/2020,"WOODS","WOODS COUNTY",10002,"FOR CORPORATION COMMISSIONER",,6,6,1,"TODD HIETT",REP,183,1006,1935,3124,,
11/3/2020,"WOODS","WOODS COUNTY",10002,"FOR CORPORATION COMMISSIONER",,6,6,2,"TODD HAGOPIAN",LIB,77,143,203,423,,
