Election,Jurisdiction Name,Reporting County Name,DataEntry Jurisdiction Name,DataEntry Level Name,Office,Office Category,Ballot Order,Name on Ballot,Political Party,Total Votes
2016 General Election,Msd,Wabash,Wabash,Locality,Metropolitan School Board Member - Northeast (Wabash),School Board Member,420,Todd Topliff,Non Partisan,2873
2016 General Election,Msd,Wabash,Wabash,Locality,Metropolitan School Board Member - Northwest (Wabash),School Board Member,420,Chad Watson,Non Partisan,2124
2016 General Election,Msd,Wabash,Wabash,Locality,Metropolitan School Board Member - Northwest (Wabash),School Board Member,420,Gary E Fadil,Non Partisan,2833
2016 General Election,Msd,Wabash,Wabash,Locality,Metropolitan School Board Member - South (Wabash),School Board Member,420,Carol  Cly,Non Partisan,1661
2016 General Election,Msd,Wabash,Wabash,Locality,Metropolitan School Board Member - South (Wabash),School Board Member,420,Kevin R Bowman,Non Partisan,2956
2016 General Election,Msd,Wabash,Wabash,Locality,Metropolitan School Board Member - South (Wabash),School Board Member,420,William A Hunter,Non Partisan,1404
2016 General Election,Msd Boone,Porter,Porter,Locality,Metropolitan School Board Member Boone Twp. At-Large General Election (Porter),School Board Member,420,David J Molchan,Non Partisan,0
2016 General Election,Msd Boone,Porter,Porter,Locality,Metropolitan School Board Member Boone Twp. At-Large General Election (Porter),School Board Member,420,Howard L O'connor,Non Partisan,0
2016 General Election,Msd Boone,Porter,Porter,Locality,Metropolitan School Board Member Boone Twp. At-Large General Election (Porter),School Board Member,420,John (Jeff) Nilsen,Non Partisan,0
2016 General Election,Msd Boone,Porter,Porter,Locality,Metropolitan School Board Member Boone Twp. At-Large General Election (Porter),School Board Member,420,Thomas G Fry,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #1 (Morgan),School Board Member,420,Daniel D Moriarity,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #1 (Morgan),School Board Member,420,Jeff Racy,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #1 (Morgan),School Board Member,420,"Stephen ""Steve"" Brock",Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #3 (Morgan),School Board Member,420,Daniel L Lawson,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #3 (Morgan),School Board Member,420,Dave Rinehart,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #3 (Morgan),School Board Member,420,Roger D Cazee,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #3 (Morgan),School Board Member,420,Tammy Hamilton,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #4 (Morgan),School Board Member,420,Deborah L Lipps,Non Partisan,0
2016 General Election,Msd Martinsville,Morgan,Morgan,Locality,Msd Martinsville School Board Member - District #4 (Morgan),School Board Member,420,Julie Reeves,Non Partisan,0
2016 General Election,Msd Of New Durham Township,Laporte,Laporte,Locality,Msd Of New Durham Township,School Board Member,420,Genevieve R. Hisick,Non Partisan,0
2016 General Election,Msd Of New Durham Township,Laporte,Laporte,Locality,Msd Of New Durham Township,School Board Member,420,Jeffrey J. Forrester,Non Partisan,0
2016 General Election,Msd Of New Durham Township,Laporte,Laporte,Locality,Msd Of New Durham Township,School Board Member,420,Karen N. Jedrysek,Non Partisan,0
2016 General Election,Msd Of New Durham Township,Laporte,Laporte,Locality,Msd Of New Durham Township,School Board Member,420,Vicki L. Hannon,Non Partisan,0
2016 General Election,Msd Of New Durham Township,Laporte,Laporte,Locality,Msd Of New Durham Township,School Board Member,420,Wayne R. Hodge,Non Partisan,0
2016 General Election,Msd Of Warren County,Warren,Warren,Locality,Msd School Board Member - Adams & Warren Townships (Warren),School Board Member,420,Dan Duchemin,Non Partisan,2115
2016 General Election,Msd Of Warren County,Warren,Warren,Locality,Msd School Board Member - Washington Township (Warren),School Board Member,420,Sharon K Grady,Non Partisan,2373
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Of Steuben Co - At Large,School Board Member,420,Cory Archbold,Non Partisan,3843
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Of Steuben Co - At Large,School Board Member,420,Linette K Schneider,Non Partisan,2264
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 1,School Board Member,420,Case M Gilbert,Non Partisan,5464
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 2,School Board Member,420,Lance E Krebs,Non Partisan,2772
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 2,School Board Member,420,Marilyn L. Hill,Non Partisan,3280
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 3,School Board Member,420,Derek Eugene Craig,Non Partisan,471
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 3,School Board Member,420,Greg Smith,Non Partisan,780
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 3,School Board Member,420,Leann Boots,Non Partisan,3185
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 3,School Board Member,420,Teresa (Terry) Johnson,Non Partisan,987
2016 General Election,Msd School District,Steuben,Steuben,Locality,School Board - Msd Steuben County District 3,School Board Member,420,Wayne Mortorff,Non Partisan,690
2016 General Election,Mt Pleasant,Delaware,Delaware,Locality,Yorktown Community School Board - Yorktown (Delaware),School Board Member,420,Elizabeth K Rowray,Non Partisan,0
2016 General Election,Mt Pleasant,Delaware,Delaware,Locality,Yorktown Community School Board - Yorktown (Delaware),School Board Member,420,Richard T Stjohn,Non Partisan,0
2016 General Election,Mt Pleasant,Delaware,Delaware,Locality,Yorktown Community School Board - Yorktown (Delaware),School Board Member,420,Ted L Johnson Ii,Non Partisan,0
2016 General Election,Mt. Vernon,Hancock,Hancock,Locality,Community School Corporation Of Mt. Vernon School Board At- Large (Hancock),School Board Member,420,Jason E Shelton,Non Partisan,5137
2016 General Election,Mt. Vernon,Hancock,Hancock,Locality,Community School Corporation Of Mt. Vernon School Board At- Large (Hancock),School Board Member,420,Michael S Mccarty,Non Partisan,5688
2016 General Election,Mt. Vernon,Hancock,Hancock,Locality,Community School Corporation Of Mt. Vernon School Board At- Large (Hancock),School Board Member,420,Tony May,Non Partisan,5041
2016 General Election,Mt. Vernon,Posey,Posey,Locality,Mt. Vernon Metropolitan School Board Member - At-large (Posey),School Board Member,420,Beth Mcfadin Higgins,Non Partisan,4476
2016 General Election,Mt. Vernon,Posey,Posey,Locality,Mt. Vernon Metropolitan School Board Member - At-large (Posey),School Board Member,420,"Clarence ""Mr."" Nelson",Non Partisan,3394
2016 General Election,Mt. Vernon,Posey,Posey,Locality,Mt. Vernon Metropolitan School Board Member - At-large (Posey),School Board Member,420,Joe Rutledge,Non Partisan,3753
2016 General Election,Muncie Community School District,Delaware,Delaware,Locality,Muncie Community School Board - Muncie (Delaware),School Board Member,420,Beverly K Kelley,Non Partisan,0
2016 General Election,Muncie Community School District,Delaware,Delaware,Locality,Muncie Community School Board - Muncie (Delaware),School Board Member,420,Debbie Feick,Non Partisan,0
2016 General Election,Muncie Community School District,Delaware,Delaware,Locality,Muncie Community School Board - Muncie (Delaware),School Board Member,420,Franklin D Weyl,Non Partisan,0
2016 General Election,Muncie Community School District,Delaware,Delaware,Locality,Muncie Community School Board - Muncie (Delaware),School Board Member,420,Jason P Donati,Non Partisan,0
2016 General Election,Muncie Community School District,Delaware,Delaware,Locality,Muncie Community School Board - Muncie (Delaware),School Board Member,420,Stephen L Edwards,Non Partisan,0
2016 General Election,Muncie Community School District,Delaware,Delaware,Locality,Muncie Community School Board - Muncie (Delaware),School Board Member,420,William J Walker,Non Partisan,0
2016 General Election,Munster,Lake,Lake,Locality,School Town Of Munster At Large,School Board Member,420,Eric D Talbot,Non Partisan,0
2016 General Election,Munster,Lake,Lake,Locality,School Town Of Munster At Large,School Board Member,420,George C Shinkan,Non Partisan,0
2016 General Election,Munster,Lake,Lake,Locality,School Town Of Munster At Large,School Board Member,420,Ingrid J Schwarz Wolf,Non Partisan,0
2016 General Election,Munster,Lake,Lake,Locality,School Town Of Munster At Large,School Board Member,420,John Castro,Non Partisan,0
2016 General Election,Munster,Lake,Lake,Locality,School Town Of Munster At Large,School Board Member,420,John J Doherty,Non Partisan,0
2016 General Election,Munster,Lake,Lake,Locality,School Town Of Munster At Large,School Board Member,420,Kevin A Cappo,Non Partisan,0
2016 General Election,Munster,Lake,Lake,Locality,School Town Of Munster At Large,School Board Member,420,Thomas R Ghrist,Non Partisan,0
2016 General Election,N. Montgomery School Corp,Montgomery,Montgomery,Locality,North Montgomery School Board Member - At Large (Montgomery),School Board Member,420,Doug Galloway,Non Partisan,0
2016 General Election,N. Montgomery School Corp,Montgomery,Montgomery,Locality,North Montgomery School Board Member - At Large (Montgomery),School Board Member,420,Jess H Cain,Non Partisan,0
2016 General Election,N. Montgomery School Corp,Montgomery,Montgomery,Locality,North Montgomery School Board Member - Madison (Montgomery),School Board Member,420,Karin Kerber Odle,Non Partisan,0
2016 General Election,N. Montgomery School Corp,Montgomery,Montgomery,Locality,North Montgomery School Board Member - Union (Montgomery),School Board Member,420,Jill Davis,Non Partisan,0
2016 General Election,N. Montgomery School Corp,Montgomery,Montgomery,Locality,North Montgomery School Board Member - Union (Montgomery),School Board Member,420,Kathy Crawford,Non Partisan,0
2016 General Election,"Na School Board Dist 1,na School Board Dist 2",Adams,Adams,Locality,"Adams North Adams Community School Board, District 1",School Board Member,420,Steven J Kreigh,Non Partisan,3664
2016 General Election,"Na School Board Dist 1,na School Board Dist 2",Adams,Adams,Locality,"Adams North Adams Community School Board, District 1",School Board Member,420,Tim Ehlerding,Non Partisan,4342
2016 General Election,"Na School Board Dist 1,na School Board Dist 2",Adams,Adams,Locality,"Adams North Adams Community School Board, District 2",School Board Member,420,Carla J Bultemeier,Non Partisan,4458
2016 General Election,"Na School Board Dist 1,na School Board Dist 2",Adams,Adams,Locality,"Adams North Adams Community School Board, District 2",School Board Member,420,Mark A Bulmahn,Non Partisan,3836
2016 General Election,Nettle Creek School Corporation,Henry,Henry,Locality,Nettle Creek School Board Member - District A (Henry) (wayne),School Board Member,420,Daniel J Davis Jr.,Non Partisan,124
2016 General Election,Nettle Creek School Corporation,Henry,Henry,Locality,Nettle Creek School Board Member - District A (Henry) (wayne),School Board Member,420,Julie R Blaase,Non Partisan,122
2016 General Election,Nettle Creek School Corporation,Henry,Henry,Locality,Nettle Creek School Board Member - District D (Henry) (wayne),School Board Member,420,George R (Bob) Clark,Non Partisan,207
2016 General Election,Nettle Creek School Corporation,Henry,Henry,Locality,Nettle Creek School Board Member - District F (Henry) (wayne),School Board Member,420,Cary Rhoades,Non Partisan,201
2016 General Election,Nettle Creek School Corporation,Wayne,Wayne,Locality,Nettle Creek School Board Member - District A (Henry) (wayne),School Board Member,420,Daniel J Davis Jr.,Non Partisan,0
2016 General Election,Nettle Creek School Corporation,Wayne,Wayne,Locality,Nettle Creek School Board Member - District A (Henry) (wayne),School Board Member,420,Julie R Blaase,Non Partisan,0
2016 General Election,Nettle Creek School Corporation,Wayne,Wayne,Locality,Nettle Creek School Board Member - District D (Henry) (wayne),School Board Member,420,George R (Bob) Clark,Non Partisan,0
2016 General Election,Nettle Creek School Corporation,Wayne,Wayne,Locality,Nettle Creek School Board Member - District F (Henry) (wayne),School Board Member,420,Cary Rhoades,Non Partisan,0
2016 General Election,New Castle Comm School,Henry,Henry,Locality,New Castle Community School Board Member - At Large (Henry),School Board Member,420,Nannett C (Nan) Polk,Non Partisan,6465
2016 General Election,New Castle Comm School,Henry,Henry,Locality,New Castle Community School Board Member - Inside (2) (henry),School Board Member,420,Kim A Williamson,Non Partisan,4829
2016 General Election,New Castle Comm School,Henry,Henry,Locality,New Castle Community School Board Member - Inside (2) (henry),School Board Member,420,Travis Callaway,Non Partisan,4375
2016 General Election,New Prairie United School Corporation,Laporte,Laporte,Locality,New Prairie United School Corporation - At Large (Laporte & St Joseph),School Board Member,420,Richard Alan Shail,Non Partisan,0
